en,fr,position,score,rel_score,ratio_score,index,correctness,freqs
witnesses,comparaître,6,0.5559323846529651,0.1539801231821852,0.7830998588097265,6949,no,128917
duck,canard,0,0.6266564271489742,0.0,1.0,5993,yes,78432
problematic,problèmatique,2,0.7057565930794818,0.0799984523214127,0.8981890694948101,6307,no,94165
edwin,lemuel,5,0.5185226205949529,0.1409203729250574,0.7863039348210449,6612,no,1085
collegiate,wildcats,8,0.5006032631616188,0.138611436388004,0.783153553124378,5826,no,24334
prof,recteur,6,0.5153223771211439,0.099145254029535,0.8386485324802687,6959,no,7257
reveal,dévoiler,1,0.7401644966160981,0.0325244376330048,0.9579074628982336,6067,yes,308012
researcher,primatologue,7,0.6185607936288482,0.2312776767979255,0.7278568988742272,7069,no,108541
cairo,égyptien,6,0.5934413755593049,0.1916822555437404,0.7558572332430755,6976,no,2236
ibm,intel,1,0.709331171286342,0.108028910166167,0.867831923019544,6049,no,3448
rivalry,rivalité,0,0.7889995168744202,0.0,1.0,6654,yes,40461
complaints,plaints,1,0.6565197273732593,0.1338077706607296,0.8306932619786246,6086,no,241048
baden,simmern,9,0.6145596738955097,0.0540031880509417,0.9192249657815018,7071,no,285
marshal,commandant,6,0.5655970784478868,0.1043298278635289,0.8442668492926134,6032,no,11641
imprisoned,emprisonna,2,0.7864178206791574,0.0925020424615454,0.8947548618016189,6121,no,46477
twentieth,années,1,0.5295715978163723,0.0301255138738351,0.946175327253592,6162,no,52032
armoured,automitrailleuses,4,0.6707325281820191,0.0662394845683278,0.9101194028778312,7102,no,9377
suburban,urbain,8,0.5844131657616263,0.1409683312862588,0.805663182945852,6459,no,61497
migration,migrant,9,0.6285876060566608,0.2018745721286797,0.7569129848034742,6192,no,119076
foods,laitiers,7,0.6422165610535405,0.1035766990198931,0.8611187515831202,6072,no,805974
griffin,turley,6,0.5592198361025073,0.1062176649967537,0.8403792019216096,7151,no,4052
dialect,dialectales,7,0.6760174188971373,0.1759119949986172,0.793513415396475,5852,no,28135
nurse,chirurgienne,6,0.5992116414580004,0.1926552924983618,0.7567074918309714,6485,no,203370
canon,décrétale,7,0.4845199387123909,0.0957689925404613,0.834963261605396,5780,no,40018
bullet,fusil,8,0.5240414261765096,0.0697292280649998,0.8825653851922459,7022,no,106362
pit,rosberg,4,0.4263281135782114,0.0061214011808458,0.9858448189397172,5630,no,131888
darkness,pénombre,5,0.6023662076203005,0.1017082821057969,0.8555432932311409,6866,yes,168890
napoleon,napoléon,0,0.7890600092745659,0.0,1.0,6259,yes,1387
insufficient,insuffisantes,4,0.7069510560464556,0.0362868159127811,0.9511773857579052,7172,yes,91949
cleared,poursuivi,7,0.4600417746171795,0.0308985467963489,0.9370625197225908,7103,no,137770
brighton,islington,3,0.6439096685757268,0.125325556865229,0.8370777198959037,6617,no,2657
harper,rollinson,2,0.5647628988111603,0.1701198276622449,0.7685075161874805,6098,no,4030
baden,langenbourg,7,0.6216970783398381,0.0468657836066133,0.9299007075113798,7071,no,285
cox,rogers,2,0.5588115759118872,0.0484500558200774,0.9202155161986876,6127,no,3786
arbitrators,recevabilité,1,0.6246340664119114,0.0297884505484276,0.95448131783914,5946,no,7500
supplement,compléments,5,0.4886179149586075,0.1941160811806339,0.7156783135476902,6488,no,303802
reconnaissance,aéroportée,2,0.6201787222873942,0.0185413686920923,0.9709710576605493,5960,no,14671
macedonia,macédonienne,8,0.6889136093836747,0.1601841731688794,0.8113477900185601,6007,no,554
sara,lina,6,0.5115492963210294,0.1260275316149782,0.8023335759817993,7129,no,3501
dollar,billions,3,0.5946036718938745,0.1568716323084955,0.7912484529681224,5676,no,441398
grain,céréaliers,4,0.6160841343139061,0.0582868361902559,0.913568586520442,6518,no,179534
stretch,sinueuse,7,0.5271850521994516,0.0446822581358019,0.9218660389774556,6426,no,309489
czechoslovakia,slovaquie,3,0.6679109865575215,0.1844979413071354,0.7835570050054315,7134,no,163
pin,cordelette,5,0.4462600587979439,0.0508967285610659,0.8976243916301758,5936,no,142741
impressive,époustouflant,9,0.6067133522713017,0.171963469776927,0.7791593830613901,6017,no,427874
performers,chanteurs,0,0.7040824152033789,0.0,1.0,5947,no,107213
remarks,remarques,5,0.5691152974114699,0.056829536925906,0.909209991346816,6311,yes,133993
wednesday,dimanche,3,0.6750667146729235,0.0307680535508442,0.9564089855926592,6291,no,14746
disruption,blocage,1,0.6646756253786301,0.0354584503408357,0.9493547713637588,6228,no,60849
palomar,börngen,5,0.5462952673781408,0.0762874992239914,0.8774660923553257,6321,no,150
simpson,simpson,0,0.6854821585708119,0.0,1.0,5661,yes,4937
uruguay,uruguay,0,0.8086670991403035,0.0,1.0,6257,yes,659
kilometers,orthodromique,7,0.5309472189354859,0.1908739203174051,0.7355661812357477,6385,no,86652
leon,kagan,8,0.4365303378742741,0.1764358782531448,0.7121605178049998,5909,no,2590
nadu,kerala,7,0.6321408763098898,0.0453420764820934,0.93307274183766,5867,no,616
paralympics,universiade,6,0.6573314402123484,0.1310221057591748,0.8338028585921936,6404,no,210
vital,essentiels,9,0.5112107364243166,0.073726135143105,0.8739588172215143,6382,no,630063
satisfy,satisfaites,6,0.571088137577616,0.0815676086236121,0.8750220018771381,6437,no,216025
julius,paulius,7,0.5308216327374222,0.2057990453166831,0.720617338817677,6696,no,862
sequences,séquences,0,0.8043472815181121,0.0,1.0,7143,yes,77851
hanging,potence,8,0.5410471968148596,0.0432914596635451,0.9259137502138794,7198,no,269631
disorders,syndromes,0,0.7474805628381871,0.0,1.0,6653,no,256984
duchy,margraviat,2,0.6946319530917553,0.1215339250153448,0.8510916367917591,5944,no,1402
bills,browns,4,0.4168746564503447,0.0695046757592056,0.8570978017436389,5646,no,483289
suburban,périurbaine,9,0.5843710566780671,0.141010440369818,0.8056051319978604,6459,no,61497
licence,permission,7,0.472260724556573,0.1407118086722835,0.7704435336913408,6265,no,102241
involve,impliquent,3,0.6304506375893406,0.0307378283476046,0.9535112453844046,5751,no,359878
provision,conventionnement,9,0.5918925407068729,0.0639972908348274,0.9024267677936114,6575,no,292202
spotted,tacheté,1,0.5146644322004807,0.0898302576242462,0.851396117887665,6802,no,115863
ashley,haylie,1,0.6148192563792273,0.0912319143369279,0.8707856907249507,7192,no,7593
suffolk,gloucestershire,1,0.6637474572791218,0.01791261779186,0.9737220669847876,7005,no,1212
researcher,neurobiologiste,4,0.6360264280004746,0.2138120424262991,0.7484086095573826,7069,no,108541
griffin,passmore,3,0.5754098740897327,0.0900276270095283,0.8647091171435208,7151,no,4052
discontinued,commercialisée,1,0.5226597916952245,0.0065092073278225,0.987699189975528,5968,no,43316
marines,marines,5,0.5965891390587255,0.0298520042037589,0.9523466737061828,6645,yes,13557
twentieth,xxè,6,0.5092672733430725,0.0504298383471348,0.909897983581077,6162,no,52032
repeat,répéter,0,0.6223231242232647,0.0,1.0,5953,yes,257943
compromise,conciliation,2,0.6079860246641715,0.1805925354013605,0.7709897979139161,5796,no,162141
sphere,sphères,1,0.6800728785996408,0.1191316840390344,0.8509371822832117,7283,no,94641
boxer,boxe,7,0.5508614566042094,0.2070511829447889,0.7268139200475713,6622,no,27671
uprising,insurrection,1,0.791611225581997,0.0003824541177873,0.9995170995330008,6611,yes,33232
sketch,humoristiques,8,0.4973352385007533,0.0482504737963808,0.9115620649352656,7268,no,66752
trick,égaliser,5,0.4651981819340567,0.086176776005858,0.8437056765729121,6146,no,219033
blow,souffler,0,0.5457068739453114,0.0,1.0,6873,yes,252984
griffin,connelly,2,0.5782202386250299,0.0872172624742311,0.8689324507107675,7151,no,4052
careful,attentif,7,0.5854999528990643,0.0400890367791035,0.935917931036914,6484,no,458615
murders,assassinées,8,0.6470611938597036,0.1627307642832717,0.7990462085392305,6999,no,46043
refuge,campement,9,0.5065154156287852,0.2525363576654056,0.6673002204191829,6712,no,63945
ashley,lyndsey,3,0.604212491134231,0.1018386795819241,0.8557630327577701,7192,no,7593
ignored,ignorée,3,0.6413357476053132,0.0749386926673666,0.8953771229937535,5719,yes,206412
feat,remixé,5,0.5142657222379682,0.0910826192208759,0.849536848484009,5696,no,64003
enjoy,apprécient,9,0.5458297468925076,0.0941701360970217,0.8528591354468069,5723,no,1830928
henderson,sanderson,0,0.6582792984134682,0.0,1.0,6199,no,7086
smooth,anguleux,8,0.5370348276035131,0.0864434465158019,0.8613529129978004,5746,no,409754
defended,défendre,7,0.618222331175313,0.1332049580065744,0.8227307419835649,5919,no,62483
penalties,prolongations,7,0.5490355941636608,0.0734447297510115,0.8820127690315893,6867,no,145023
reid,brownell,3,0.6148028531154104,0.0520978717931643,0.921880619037704,6420,no,2004
butterfly,charaxes,5,0.5008729569629797,0.2080330932611195,0.7065434930406418,6132,no,57621
sail,voilier,3,0.6389424078126296,0.0360793495363722,0.9465508346307742,6588,yes,82136
acceptance,acceptabilité,3,0.5337258469280146,0.1960225830742852,0.7313833438824014,6790,no,215467
lancaster,effingham,6,0.5532323085796568,0.0863294867050538,0.865017755373235,6510,no,7852
chad,togo,9,0.5013181329156436,0.0890696010123207,0.8491337202761253,7184,no,3030
kosovo,macédoine,5,0.6618698617530053,0.1206967658821646,0.8457680641878419,6694,no,455
algebra,algébriques,2,0.7241743966717153,0.0320501776270703,0.9576181749227218,7173,no,22084
focusing,focalisé,2,0.6600690421604158,0.0413695326368579,0.94102187401254,5985,no,280834
nascar,motorsports,2,0.6012411488466163,0.1051237437161903,0.8511764318654281,7207,no,2456
carpenter,jenks,8,0.5246866480492418,0.0343305693460941,0.9385876350892148,7229,no,23924
careful,judicieuse,9,0.5818903197339294,0.0436986699442385,0.9301479555023512,6484,no,458615
roberto,eraldo,6,0.6359471747863498,0.0572084883981708,0.9174666075216906,6835,no,670
hayes,binkley,3,0.596874562593378,0.0680043346423134,0.8977192163489485,6918,no,1230
blair,winstone,2,0.5513925521526235,0.1158757081648771,0.8263431440456332,6772,no,3735
impressed,enthousiasma,8,0.6041169707621981,0.1638965474411395,0.7865967934723948,6447,no,263477
migration,migration,0,0.8304621781853405,0.0,1.0,6192,yes,119076
ambassadors,ambassadeur,1,0.6288199826591632,0.065814077860695,0.9052535981154736,5677,no,23830
ambassadors,plénipotentiaires,5,0.5383067416693053,0.1563273188505529,0.7749501100859366,5677,no,23830
varies,diffèrent,6,0.6317756514358226,0.1617209168064608,0.796192040042848,6565,no,141788
developer,programmeur,3,0.5964799954616877,0.1644257378718869,0.7839078736448367,5655,no,254410
serie,bianconero,1,0.6405621949018425,0.079161924486101,0.8900107383459364,5875,no,2847
padding,padding,1,0.6737108613773276,0.0028221867700403,0.9958284568983456,6540,no,40423
forget,déranger,9,0.5702245943153068,0.0898212232320895,0.8639166845025275,6395,no,726877
afraid,persuadé,0,0.660868569305473,0.0,1.0,6208,no,401203
sue,stephanie,5,0.5173297560893984,0.0455793539410191,0.9190289282428628,6980,no,70715
terrain,escarpé,4,0.6280342077548475,0.0514924251122819,0.924223094987433,7203,no,123228
eliminate,éradiquer,5,0.6335365006796152,0.0963069885404611,0.8680443273620533,7308,no,372089
moderate,modérés,4,0.6064544658096144,0.1336146598842839,0.8194565139317154,5932,yes,202965
nicknamed,surnommera,8,0.6288377269714391,0.1904857171415679,0.7675085236358808,6890,no,18934
clothes,habiller,4,0.6724083002175527,0.1108053359196612,0.85852476156295,6858,no,638022
witch,sorcellerie,2,0.6453489224218203,0.1175254908902564,0.8459438554505837,6545,no,52971
creatures,monstrueuses,4,0.674597438104301,0.1811915573278992,0.7882754296970226,6983,no,191788
aims,ambitionnant,9,0.5810203098684076,0.1856122421602023,0.7578863020242904,5726,no,271185
developer,développeurs,1,0.6384742353526559,0.1224314979809187,0.8390976797552321,5655,yes,254410
reflects,transparaît,3,0.6173715108000901,0.1544670745015331,0.7998712717359554,7107,no,198962
boris,boris,0,0.7073608447198545,0.0,1.0,7231,yes,708
liked,apprécia,3,0.6406702642610301,0.0510384065583934,0.9262140136281196,7205,no,405357
barrier,franchir,5,0.4950118329369595,0.2160755893991384,0.6961335799060027,6982,no,147355
scales,échelles,3,0.5311524218678323,0.0026660085388858,0.9950057765205772,7123,yes,100517
complicated,compliquée,0,0.7393242343183408,0.0,1.0,5901,yes,388795
associates,collaborateurs,1,0.5356315259444864,0.0246198583052128,0.9560556939307088,6599,no,126010
bend,crossen,4,0.4455482410058231,0.0623266069087281,0.8772795952297002,7237,no,104791
rebels,rebeller,4,0.6244753969852974,0.1690879625231349,0.786925693459593,5640,no,51578
bach,schubert,3,0.648959007478991,0.1231184481028977,0.840536144122862,6928,no,1550
encountered,abordé,4,0.5355755524012238,0.0705909745027659,0.8835452447971499,6290,no,154785
deer,chevreuil,5,0.5958038997183512,0.0439554575902036,0.931293763681515,6408,yes,121198
engagement,escarmouche,2,0.4858052539597191,0.1156064441202296,0.8077748662200757,6171,no,320046
exterior,toitures,6,0.6097768869899879,0.0635168200878167,0.905662537136298,6998,no,169273
windsor,leamington,8,0.5674656981263211,0.1241209554323995,0.8205272545476316,6223,no,3303
temples,sanctuaires,1,0.7402343101533382,0.1035315320405467,0.8772982658656182,5702,no,72570
sheet,feuillets,6,0.4299155059876867,0.0841389988292786,0.8363228061599475,5705,no,311451
mammals,herbivores,3,0.6994154055044679,0.1033725637949962,0.8712330431593261,5816,no,47222
separation,séparation,0,0.7855313392818366,0.0,1.0,6139,yes,164622
pale,orangé,8,0.6437104655874737,0.0766771893043775,0.8935612114065326,6234,no,104942
caroline,babeth,7,0.5554414601274046,0.0751489196040501,0.8808276782845097,6159,no,2530
louisville,louisville,0,0.7571055371354392,0.0,1.0,6431,yes,8400
lang,tablangue,4,0.4262726201695592,0.2187263255030661,0.6608888635081854,6478,no,12310
dorothy,kathlyn,7,0.5802232029323455,0.1262710065259881,0.8212709958050476,6763,no,3052
patron,patronnes,7,0.5580730467063441,0.0426525377140779,0.9289983000220824,6490,no,47895
stolen,dérobés,3,0.5941727376788207,0.1120053452612269,0.841392209745575,5933,no,182823
platinum,certifié,1,0.6469606687400811,0.1232466550376183,0.839982494021064,6176,no,138378
bassist,contrebassiste,7,0.7245499765951675,0.1599702061231445,0.8191446512486316,7258,no,21674
sailors,bateaux,7,0.5768238245134558,0.0535868408754385,0.9149969316550484,6506,no,43357
airing,rediffuser,8,0.6801449557756152,0.0797533908280785,0.8950472899638089,7253,no,30153
draws,confrontant,2,0.494797305881734,0.0040481967912813,0.9918848686224704,7243,no,158651
shrine,sanctuaires,1,0.6684796855316999,0.0729217417129922,0.9016433755947908,6587,no,28783
beetles,insecte,7,0.6012071211535988,0.0576676431147169,0.9124755625164104,6377,no,17842
churchill,disraeli,7,0.5245580383872399,0.2564160561715207,0.6716714959458518,6945,no,2825
saxophone,saxophone,0,0.8660075107894689,0.0,1.0,6043,yes,15308
diversity,biodiversité,1,0.6201241741826422,0.2054401920044284,0.7511518175702411,5950,no,267197
explosion,explose,2,0.7150509927519164,0.1459167984102142,0.8305200265235749,5990,no,116122
eugene,ralph,1,0.4596570991648177,0.1334864589563511,0.7749508409411365,5795,no,7147
insert,inserer,6,0.5451324962632293,0.1544153431859887,0.7792640696202191,7316,no,147613
curtis,starrett,5,0.5688495154799162,0.0416102307288228,0.9318378795862572,6010,no,1980
grid,électricité,7,0.4380403474114427,0.1046234993587701,0.8072038519214784,5688,no,166663
witness,témoins,0,0.6897307038778295,0.0,1.0,5840,yes,255389
edmund,ranulph,6,0.5019402792492772,0.1793595798970443,0.736739150185963,6109,no,518
wrestler,lutteur,1,0.7523095347373807,0.0028240462533399,0.9962602030628344,6122,yes,16374
cuts,ampute,4,0.4579201023298971,0.0576771366005345,0.8881352880783817,6163,no,398163
strings,clarinette,5,0.6271915771410361,0.1048989336177801,0.8567131630909247,5912,no,127712
pianist,concertiste,8,0.7465880659361319,0.1514134798121036,0.8313883973485342,5779,no,32952
legally,constitutionnellement,9,0.5458002515337956,0.2755265320526823,0.6645348263823275,6814,no,179044
georges,georget,1,0.5679095424862466,0.0599471795671227,0.9045209241830384,6855,no,1221
ports,portuaires,2,0.6272842739035882,0.2075509812134439,0.7513868994615611,5821,no,129823
memphis,tallahassee,9,0.5747879025871936,0.1716079814245914,0.7700845019372027,5996,no,10784
fault,anticlinaux,5,0.4513645588452864,0.1960019924746901,0.6972318200947466,6212,no,264767
insufficient,suffisante,3,0.71219713093815,0.0310407410210867,0.9582357920765516,7172,no,91949
easter,messe,7,0.5138787502876162,0.2429147129108427,0.679021127000483,7313,no,14774
vinyl,ep,7,0.5873254834672146,0.1914558688173043,0.75415966464056,6287,no,112348
garrison,garnisons,1,0.6866005028250025,0.1264701406841507,0.844453687150338,5634,no,14305
sprint,épreuve,6,0.5899945788837204,0.1860603798519429,0.7602484492141258,5635,no,47235
encounter,confrontant,8,0.5506322626134472,0.0537502614056091,0.9110658245903974,6059,no,325382
shorts,métrages,1,0.5562422102279141,0.041646809894597,0.9303435780003732,6606,no,110397
enzyme,protéase,7,0.7390212576311702,0.0386981390898514,0.9502415148021144,6153,no,63225
zones,zones,0,0.7009031555861822,0.0,1.0,6996,yes,131092
clergy,ecclésiastiques,1,0.7660262386191443,0.0481997549662926,0.9408029768810924,7127,no,51283
taste,goût,0,0.7431503323941211,0.0,1.0,5757,yes,618741
curve,abscisse,4,0.574457556411798,0.1159022479437027,0.8321132730896672,6147,no,154360
songwriters,chanteurs,5,0.6025147796262494,0.0653418623645997,0.9021618439403124,6386,no,13440
telegraph,télégraphe,1,0.6240924558119006,0.0367097349311601,0.9444467112164372,6056,yes,17569
wording,formulation,1,0.6703394051027725,0.0054737267091706,0.9919005321863236,6002,no,55463
ace,captaine,7,0.4103646345749473,0.1511752722272101,0.7307844546826261,5922,no,40444
advertisement,publicités,5,0.638537864054223,0.0992594644304012,0.8654651343963632,6935,no,112230
verify,référencer,7,0.6431436108478763,0.1411099981399997,0.8200709610732806,5967,no,182733
ping,guang,2,0.5195737746365596,0.0783850125164302,0.8689123494787356,6346,no,29179
fourteen,huit,1,0.819632075799879,0.0044029188602474,0.9946568787869702,6226,no,60641
mechanics,magnétohydrodynamique,7,0.5860835562080601,0.0903500198663405,0.8664317930658088,5907,no,100360
algeria,tunisie,1,0.7366786441769305,0.0451895149817226,0.9422031522164174,6135,no,578
cello,violoncelle,0,0.8801379859321952,0.0,1.0,7280,yes,18903
jam,weezer,5,0.4878620052976671,0.1347339011365778,0.7835933392041863,6416,no,79059
genres,bruitistes,8,0.5694755648588792,0.1199254007212342,0.826044048806459,6922,no,63598
paste,moulues,8,0.4979586062662297,0.0973932604346844,0.8364105903045539,6731,no,125302
lebanese,liban,8,0.6615041101155912,0.164086398699933,0.8012496547043061,7063,no,1405
innocent,innocente,1,0.6759547558929511,0.0729555285228695,0.902584421604281,6631,yes,186939
optical,infrarouge,2,0.668385356530711,0.0760754614838629,0.8978113291620223,5885,no,124269
refuses,supplie,2,0.718060083102001,0.1001295031241422,0.8776206580849014,6283,no,76521
holders,bénéficiaires,8,0.4631153984055915,0.2059037428291096,0.6922304159353256,7132,no,138931
coordinates,barycentre,2,0.5670970908569228,0.1170363189619153,0.8289276370921468,6616,no,57496
hydrogen,dioxyde,5,0.7487109972949817,0.1276089252286461,0.8543808922417766,6156,no,100436
circulation,hebdomadaire,9,0.4614403369835871,0.0734827078034205,0.8626293846946163,6131,no,173975
prestigious,prestigieuse,0,0.7340243117425195,0.0,1.0,6079,yes,139260
consultant,assistante,7,0.5813763069562831,0.1686730389757287,0.7751174107536412,6413,no,230353
jail,emprisonnement,5,0.6506291487415936,0.1237517005598634,0.8401927156753739,5801,no,188390
canvas,marouflé,1,0.6678389353969152,0.068241251517692,0.9072910088726396,7288,no,116161
revolt,révoltes,2,0.7552098405990855,0.0681457268820655,0.9172341457645812,6820,yes,34363
considerably,considérablement,0,0.7227737752125658,0.0,1.0,6728,yes,266110
investors,investisseurs,0,0.8543831796166608,0.0,1.0,6824,yes,520687
fusion,néofolk,2,0.4723333650825475,0.0310455321017364,0.938325717912702,6203,no,76200
vague,imprécisions,8,0.5652796737823172,0.0518002809293846,0.91605580357316,7095,no,84240
bow,corde,2,0.4934584799683532,0.0502982566968695,0.9074986049729864,5873,no,133731
ruth,kathlyn,3,0.5609507347343018,0.1111624327429534,0.8346075659249522,5684,no,2530
roller,rollercoaster,8,0.497326247456513,0.0962846315435868,0.8377984047297579,6856,no,79654
johnston,higginson,9,0.586040557734803,0.1133806663038065,0.8378935862867843,6849,no,1985
refuge,refuge,0,0.7590517732941908,0.0,1.0,6712,yes,63945
frog,urodèle,1,0.5287167615337617,0.0357490430159949,0.936667477944904,7094,no,37503
inscription,gravée,1,0.6710403879083611,0.0404504079667082,0.9431469694320388,7059,no,26613
affiliate,cphl,8,0.492454320652858,0.0769317162595092,0.864886542218896,6240,no,349891
consciousness,psychiques,8,0.6525412813789851,0.097499128885223,0.8700081654922057,6883,no,246043
outline,schématisation,6,0.4827508323696635,0.046095140007369,0.9128382508045154,6863,no,145869
introduce,généraliser,9,0.5940097377314253,0.1947989073499206,0.7530466881104834,6651,no,298951
kingston,barrington,7,0.5641133944252268,0.1605752165646061,0.7784217743600513,6083,no,2478
assassination,assassination,8,0.6452093529941862,0.1936945268988865,0.769109987995794,6509,no,51835
kilometres,kilomètre,2,0.6897179861162817,0.1106224086602274,0.8617808005416019,7051,no,58331
ellen,peggy,8,0.592680953061735,0.1552959961161071,0.7923786337442555,6539,no,2468
obscure,obscurs,4,0.5448189106132986,0.0230785126201273,0.9593614767809198,6693,yes,75480
infection,infection,0,0.8669264976824476,0.0,1.0,6747,yes,402091
reveal,déceler,6,0.6344318100817192,0.1382571241673836,0.8210701382675532,6067,no,308012
tonight,everytime,3,0.5569582128650539,0.1281364501424448,0.8129653359435931,6753,no,329326
retreat,encerclement,1,0.6249628993942762,0.0078455699984673,0.9876019832572784,6188,no,132860
maya,maya,0,0.6903506432511911,0.0,1.0,7137,yes,5492
allmusic,pitchfork,4,0.5418455309529507,0.1122726752269744,0.8283602655204307,5758,no,251
eds,éds,0,0.6850685686991592,0.0,1.0,6433,no,6949
protecting,protègera,7,0.6362683740783173,0.1331740591090404,0.826921348024209,6888,no,240101
governed,administré,9,0.5761893169721941,0.116677794492719,0.8316014823592509,7244,no,72952
presenting,présenter,1,0.5681519900822287,0.0352438176549951,0.9415908808064776,6956,no,187621
offense,quarterback,5,0.5245864008949266,0.0282952864649739,0.9488221673608171,6702,no,215964
carefully,correctement,9,0.6067023366059507,0.1566594396123342,0.7947769399871849,6193,no,542015
speaks,parle,0,0.6502226944773615,0.0,1.0,6243,yes,217215
patron,patronné,2,0.5824805523770882,0.0182450320433338,0.9696283419309724,6490,no,47895
boarding,pensionnaires,6,0.5179751745851313,0.0567658044104992,0.9012323699108796,7043,no,75344
maintaining,préservant,1,0.632076833309551,0.009749471140049,0.984809798114445,5663,no,352470
harper,mccann,6,0.5528916018805025,0.1819911245929028,0.7523535143270388,6098,no,4030
ana,ana,0,0.7528063533060732,0.0,1.0,7157,yes,10889
upgraded,équipée,3,0.5555494481427662,0.0397964687597182,0.9331540409871716,7072,no,102777
shrine,vénéré,4,0.6102482656845603,0.1311531615601319,0.8231010128378858,6587,no,28783
abstract,abstraite,1,0.7687460080876962,0.0079000472286397,0.9898279954239618,5863,yes,137841
julia,natalie,9,0.5414796105639184,0.1608473892007126,0.7709793454407747,5861,no,2553
exhibited,exposés,9,0.575447732572625,0.1072184163012189,0.8429416538697705,5964,no,71095
mask,perruque,6,0.4895750235443431,0.1933830083803837,0.7168449606846448,6761,no,153562
prepare,accompagner,7,0.5903011575344672,0.2290356139992613,0.7204621811730405,6047,no,566980
boeing,airbus,1,0.7679678055940388,0.1117857619536796,0.8729351422066086,6635,no,2189
estonian,letton,3,0.6706498350032329,0.0919529362877945,0.8794222369109342,6671,no,187
anton,karl,4,0.5081333645811945,0.1774950682664688,0.741120613202595,6811,no,663
maharashtra,pradesh,3,0.6722869378060616,0.042455574403561,0.9406001830333138,6713,no,742
assertion,invérifiables,9,0.6417412141954896,0.0482261611071156,0.9301037080398696,5761,no,65575
nest,nidification,2,0.6170126696037042,0.1209213867151133,0.8361352404328248,7035,no,90391
floating,flottants,3,0.6363467957386504,0.0610980834234295,0.912397258552054,7266,yes,150063
feeding,broutant,8,0.5789457284486511,0.1215934709813021,0.8264287407753258,7053,no,225102
dubai,dhabi,2,0.676109542033002,0.11770993252193,0.8517170007854417,7061,no,13630
kyle,kyle,0,0.6968349756127176,0.0,1.0,6342,yes,2976
gerald,gerald,0,0.6232299564789446,0.0,1.0,6494,yes,986
circus,spectacles,8,0.5095764823201108,0.1335765293564333,0.7923098750509903,6658,no,44038
sculptures,sculpture,1,0.7487291728038978,0.1176628612918805,0.8641921247409887,6648,no,53343
mascot,wildcatters,8,0.4391483683921124,0.2913646537694442,0.6011506367028082,6788,no,21981
motorcycle,motocyclette,4,0.6632503742253721,0.0535691743050154,0.92526825696252,5866,yes,173801
witness,témoignera,6,0.5700560674187876,0.1196746364590419,0.8264907799722373,5840,no,255389
complaints,plaint,7,0.6022617162036407,0.1880657818303482,0.7620406954102206,6086,no,241048
deliver,procurer,4,0.5756657257987583,0.0326342076608072,0.9463517816363916,6666,no,709685
striker,attaquants,6,0.6012523797186854,0.1158573174573134,0.8384385012313132,6429,no,30805
boulevard,boulevards,4,0.6702223064110716,0.1171140283471133,0.8512528595761014,5762,no,9240
padding,#aaaaff,0,0.6765330481473679,0.0,1.0,6540,no,40423
governed,gouvernées,3,0.6413497594051125,0.0515173520598006,0.9256461286625676,7244,no,72952
lucky,garçon,8,0.4620610462408597,0.1102840016415117,0.8073120365947897,6465,no,377315
deceased,défunts,2,0.5670859227532143,0.1133090066455941,0.8334658273457254,6242,no,91387
speaks,exprime,4,0.551615645469549,0.0986070490078124,0.8483488044245038,6243,no,217215
impressed,apprécié,9,0.6000387535291292,0.1679747646742084,0.7812867082507058,6447,no,263477
trumpet,contrebasse,4,0.7157031623941867,0.0527974707415421,0.9312980777567982,6848,no,34393
explicit,implicite,5,0.6477150620163249,0.1302400644449907,0.8325866621158297,7241,no,100101
geology,géochimie,3,0.7202850929836064,0.1647879381717489,0.8138143041635352,6442,no,29529
liked,plaisait,1,0.6630411707333598,0.0286675000860637,0.958555528800726,7205,no,405357
bradford,scunthorpe,5,0.6273310795670718,0.0587708686149909,0.9143409098739426,5908,no,1445
loaded,transportant,9,0.5005938197410862,0.1346848641816594,0.7879908966093405,7136,no,224915
wagner,schumann,7,0.5547240370775648,0.1994602239044591,0.7355285250255132,6557,no,1247
boom,industrialisation,5,0.467799288534323,0.1797106089527411,0.7224589003964509,6505,no,114183
protagonist,héroïne,9,0.5882069986941463,0.2001146483243254,0.7461510170611407,6936,no,36353
tanzania,zambie,1,0.7540704031479832,0.0515158146488506,0.9360517676311056,6912,no,1062
strictly,rigoureusement,1,0.5908399779585412,0.0988302146499957,0.8566993097437043,6097,yes,151931
observations,photométriques,5,0.6159461228218275,0.2637095486373974,0.7002127568848157,6317,no,156403
cluster,binaire,7,0.4567298320166936,0.1406932523532632,0.7644998058592957,6853,no,103673
prohibited,interdiction,7,0.6674954618989231,0.048563250014703,0.9321797930718272,7090,no,108953
illustration,illustrator,7,0.5536720990891794,0.2551345075984574,0.6845543724681875,6341,no,112826
mess,foutoir,1,0.540468930929346,0.0124760297983653,0.9774371218033236,6795,no,244829
interim,démission,7,0.5295348478647093,0.1664545526646765,0.7608375177293399,6463,no,93509
santos,silva,9,0.6037110966496364,0.1331132241146864,0.8193419783204151,6300,no,1714
bonds,dimère,8,0.4946074575675812,0.0335627718819449,0.9364546314605332,7044,no,217570
remarks,désobligeant,2,0.5731623282588643,0.0527825060785117,0.9156754666177775,6311,no,133993
scholarly,bibliographies,8,0.6028283392114306,0.0484458612295688,0.9256137258365762,5988,no,58349
